user_id,tweet_count,username,name,created_at,liked_tweets_count,followers_count,followings_count,tweets_count
6527972,1,randfish,Rand Fishkin,2007-06-03 03:28:10,124523,118,465816,5304
19029580,1,SRCC,Senate Republican Communications Center,2009-01-16 01:24:36,2218,110,25976,675
1332602699544625156,1,RajendrajDarda,Rajendra Darda,2020-11-28 16:31:07,11095,139,4215,1105
1317669008,1,_TrainerR3D_,Trainer Red 🧢,2013-03-31 11:52:31,12873,123,124,256
1194685135397900290,1,Truth_Minded,TruthMinded,2019-11-14 02:35:16,258,196,104,724
703722876,1,ThomasHall17,B. Thomas Hall,2012-07-19 04:20:20,33794,129,3098,184
1607299146,1,EstadioTomatero,EstadioTomatero,2013-07-20 11:25:46,15638,23,7368,5815
1327046385775112192,1,SewardKay,Kay Seward,2020-11-13 08:32:09,28859,153,296,22
1298285862040621059,1,lane_jud,Txn4Evr,2020-08-25 23:47:37,708,88,31,81
636469320,1,Michael_S_Ander,Michael Anderson,2012-07-16 03:13:13,31,130,101,527
1174980053668524033,1,dril_gpt2,wint but Al,2019-09-20 17:34:31,386,9,68297,41
1042038539800731650,1,BigTechAlert,Big Tech Alert,2018-09-18 21:12:02,12,0,81559,3
1115769979,1,Laserman59,John L. Phillips,2013-01-24 10:06:09,11415,129,109,6294
1308832024690454528,1,Vikrama37104415,Vikramaditya,2020-09-24 02:14:20,3347,142,163,206
820447366033477632,1,PotatoAdvicee,Potato Advice,2017-01-15 09:47:50,115,1,18,96
1014728560727265280,1,LAZARUSCHAKWERA,Dr. Lazarus Chakwera,2018-07-05 12:31:56,700,73,131783,750
1244665120556494848,1,AndyKingston8,Andy Kingston,2020-03-31 00:38:04,1617,70,27,33
165885247,1,RorateCaeli,Rorate Caeli,2010-07-13 04:01:20,121054,143,36961,3768
108870336,1,237online,Cameroun,2010-01-27 15:44:59,12190,40,242823,22843
3061691994,1,dana821j,Dana ❤🇺🇸,2015-03-05 02:20:42,13360,185,145,24
1216901303953055746,1,DDDX0_,DDDX0_,2020-01-14 09:54:33,1100,59,376,505
973299583555194885,1,yavinshaham,Yavin Shaham,2018-03-13 04:47:58,228,157,3594,2
1278828545024815104,1,dean1965slc,dean.valerio$lc,2020-07-03 07:11:10,116,18,0,1
980655312,1,freyntje,Filip Reyntjens,2012-11-30 23:21:41,214,21,17202,154
1281598968250667008,1,LyneUpdates,Lyne Renée Updates,2020-07-10 22:39:53,1018,34,739,1464
3105449443,1,MvonSneidern,Martin von Sneidern,2015-03-24 04:47:13,0,12,0,0
3099613624,1,salmahayek,Salma Hayek,2015-03-20 23:48:51,8,122,548976,288
27711339,1,JaredLeto,JARED LETO,2009-03-31 03:40:51,7185,4,4074032,6759
55281918,1,hotsauceisgreat,Neal,2009-07-10 00:23:30,798,179,320,7876
22029874,1,alvaroforero,Alvaro Forero Tascón,2009-02-27 00:43:40,12425,139,41431,1020
3261142548,1,abasitpak1,Abdul Basit,2015-06-30 18:33:17,12678,139,60044,863
15524948,1,NoRestrictions,No Restrictions Studios,2008-07-22 10:30:55,39315,123,12948,4103
1171006088323522561,1,SMkwedini,Siyabonga Mkwedini,2019-09-09 18:25:04,8,12,6,19
854816979047374850,1,Gowharbtjmi,Global Citizen,2017-04-20 06:00:24,8236,173,55,52
1097358804512137216,1,RetiredOrrin,Retired Orrin G. Hatch (inactive),2019-02-18 12:55:01,104,162,25139,820
34359954,1,joangrande,Joan Grande,2009-04-23 02:53:47,9481,65,494502,334
34359954,1,joangrande,Joan Grande,2009-04-23 02:53:47,9481,65,494506,334
1159867019329789953,1,FriskyCentipede,Johan,2019-08-10 00:40:21,1388,72,29,183
964257065601585152,1,JakubZelezny,Jakub Železný🇨🇿,2018-02-16 05:56:14,2,0,75742,615
508375319,1,abbysAZIZ,ARNIS4212,2012-02-29 12:40:55,2586,105,71,199
1049711488817090561,1,asqari_ir,محمدامین اصغری,2018-10-10 01:21:36,1763,159,1983,344
3881280738,1,JasonABN1,Jason,2015-10-13 22:14:03,24735,133,29,4
943988499958697984,1,ashdash210,Lee,2017-12-22 07:36:11,2937,50,5,8
1087382252340764673,1,BenKenobi_DN,Obi-Wan Kenobi,2019-01-22 00:11:46,3003,50,25,77
1135468733957386240,1,AppleTerminal,Apple Terminal,2019-06-03 16:50:16,157,2,23057,6077
37034483,1,ndtv,NDTV,2009-05-02 04:34:48,63,15,17844031,571298
724822077283377152,1,jimmytoast,jamie,2016-04-26 12:47:04,8275,87,4923,571
454125646,1,Ponasenkov,Евгений Понасенков,2012-01-04 01:09:30,355,0,67640,7137
64639742,1,JagranNews,Dainik Jagran,2009-08-11 13:51:40,2160,80,2267303,47104
2247822258,1,estadoisrael,Noticias de Israel,2013-12-16 06:14:37,2289,169,79344,1345
1324462450469560320,1,Dylanjo86488829,Dylan jones,2020-11-06 05:24:03,4,1,0,0
1312111225451487232,1,FelonyWear,Felony Wear,2020-10-03 03:25:11,126,7,3,421
956927351446794242,1,RN_Inchieste,Rec News - Lontani dal mainstream,2018-01-27 00:30:34,652,119,954,488
257685428,1,KoenF67,Koen 👋🏼,2011-02-26 07:39:16,13123,131,198,2661
91324809,1,Thorsten_,Teefer 🇪🇺🇳🇱,2009-11-20 19:57:55,11579,43,146,410
1324370375871004673,1,AutumnF53160468,Autumn Fisher,2020-11-05 23:18:31,8,104,28,0
1042312145474482176,1,GeorgeCipparro2,George Cipparrone,2018-09-19 15:19:15,20,61,197,6187
2507099090,1,SilentPoolGin,Silent Pool Gin,2014-05-19 18:52:21,6781,179,14135,1629
1185988908,1,TibetanReview,TibetanReview,2013-02-16 19:57:25,464,59,10077,5269
883237819564666881,1,SSAashleygmz,ash,2017-07-07 16:14:40,3221,121,115,449
836392106352599040,1,BosnianHistory,Bosnian History,2017-02-28 09:46:32,10952,154,71419,5832
1012987479610265600,1,armgov,Government of Armenia,2018-06-30 17:13:30,75,77,98190,1010
3591642132,1,BadruddinAjmal,Maulana Badruddin Ajmal,2015-09-17 15:54:22,1906,94,186325,750
1233879045978443777,1,jorgeunofficial,Jorge M. Suárez Azcargota,2020-03-01 06:17:57,2057,164,5808,302
18103148,1,CSiriano,Christian Siriano,2008-12-14 03:14:26,13281,148,371542,7950
46936704,1,idlebrainjeevi,idlebrain jeevi,2009-06-14 02:30:14,37,93,272951,16184
169018518,1,AmarUjalaNews,Amar Ujala,2010-07-21 18:04:08,1578,86,2158050,28396
1062061458526232576,1,smoakinchenford,Caitlin 🌚™️,2018-11-13 03:15:58,122141,156,2680,12694
488308025,1,falih_448,فالح الشبلي Falih Alshibly,2012-02-10 17:40:59,11821,57,80547,15105
56110512,1,abuwalidtt,walid bin amina,2009-07-12 23:07:43,40897,196,254,1283
21536398,1,GreggJarrett,Gregg Jarrett,2009-02-22 09:59:05,29,125,859436,274
933370784,1,Warreagle9,Brian,2012-11-08 09:27:46,954,63,38,268
1312021114109997058,1,maxflyingbird,maxflyingbird,2020-10-02 21:26:34,30,84,12,0
2841992286,1,ksabacschmidt,Kie Smith,2014-10-06 13:54:06,993,82,8,6
765756476031918080,1,TZMsemajiMkuu,Msemaji Mkuu wa Serikali,2016-08-17 11:45:45,430,10,721707,9420
1256434880948383744,1,Suzette88319590,Suzette,2020-05-02 12:06:46,926,9,4,1
1245876703,1,goodersfotc,Si Goodwin,2013-03-06 19:22:05,145,56,53,13
1256554968804442112,1,schnitzelburg,Hans Schnitzelburg,2020-05-02 20:03:55,10076,62,0,1
14305530,1,strobist,David Hobby 📷,2008-04-05 03:31:36,42142,88,256116,6090
124622618,1,thatjenmonroe,Jen Monroe,2010-03-20 09:16:20,69153,162,12837,2194
2792113214,1,mellowrock5,MellowRock “Boom Boom”,2014-09-05 22:59:20,350,55,29,31
1303716915190419456,1,Slimey_God_104,#Big🐍lime,2020-09-09 23:30:21,4,61,57,7
1316454190512775170,1,aldrictt,ty,2020-10-15 03:02:21,4704,42,93,10
45743272,1,athein1,au ng,2009-06-09 10:39:05,1119,33,9118,459
4828009565,1,timhansenYT,Timmeh,2016-01-20 07:46:53,10092,107,58389,429
1321200464965369861,1,_ii_Izzy_ii_,~^Mari^~,2020-10-28 05:22:10,1434,48,12,23
927275283962572806,1,Lora_locks,Laura Smith,2017-11-06 04:43:50,494,30,13,2
1313958445226262533,1,jayceel44425601,jaycee lynn,2020-10-08 05:44:49,33,23,1,0
191025308,1,mattvasold,Matthew,2010-09-15 20:45:35,976,44,27,10
769672369128542208,1,ChvrchLights,chvrch lights,2016-08-28 07:06:07,33292,196,134,491
88171926,1,eu_anninha_,Ana Paula,2009-11-07 20:01:12,3732,184,158,319
17469492,1,CFR_org,Council on Foreign Relations,2008-11-19 03:55:35,1426,191,542628,11475
396888309,1,PaulFletcher14,Paul Fletcher,2011-10-24 06:37:54,38811,166,2961,4626
935269769078382592,1,GatchetLevi,Levi Gatchet,2017-11-28 06:11:04,708,44,6,5
182563832,1,KritiPreity,💫 Kriti 💫,2010-08-25 06:10:37,37819,191,445,1414
1203167369352249344,1,FanitaSolomon,Fanita Fay Solomon,2019-12-07 12:20:47,140,114,4325,80
1063726442943528960,1,MarketaMaty,Markéta Matyášová,2018-11-17 17:32:01,3387,165,23,8
980720462056558592,1,RayDeniro46,R⚜️y Deniro🇷🇺+🇺🇦=Peace🔱,2018-04-02 16:15:53,2336,183,92,639
1261026510804267014,1,RealGunLobbyist,Aidan Johnston,2020-05-15 04:12:12,4995,165,6976,529
1231342443141812224,1,John94546740,John,2020-02-23 06:18:28,1,9,0,47
439290853,1,De_Lourencco,Débora Lourenço,2011-12-18 00:03:29,1191,66,184,69
15773898,1,tommcclintock,McClintock for Congress,2008-08-08 11:48:37,33,34,5271,133
81293002,1,theyactualysaid,Sid Says,2009-10-10 14:01:16,520,163,44,55
38473704,1,ricebellypanda,Sherman Yang,2009-05-08 01:25:05,10183,127,176,84
69441672,1,dawnjanee,Dawn Janee`,2009-08-28 07:38:37,241,79,40,4
69416519,1,infobae,infobae,2009-08-28 05:57:01,792,0,3547570,389738
20002978,1,GongwerMichigan,Gongwer Michigan,2009-02-04 04:52:52,652,96,16180,6777
20002978,1,GongwerMichigan,Gongwer Michigan,2009-02-04 04:52:52,652,96,16181,6777
1242872335272738817,1,julianne_burtin,julib_pbc,2020-03-26 01:54:03,1321,96,17,3
19198755,1,SegravesNBC4,Mark Segraves,2009-01-20 03:56:16,1489,0,14646,3684
1361679572,1,bnentwig1,Bnoody,2013-04-18 19:29:12,139,134,52,26
362562899,1,andywallbanger,Andy Wallbanger,2011-08-27 00:14:33,12675,74,49,81
1172868023734218756,1,Angelavoice58,Angela,2019-09-14 21:42:22,33093,195,224,1
1221664727685828608,1,GrizzlyTruthPod,That Guy♠️,2020-01-27 13:22:36,17318,179,104,1539
1311150774257217537,1,dsullly11,dpsully412,2020-09-30 11:48:15,1456,188,30,13
1124209083391676421,1,StarrDigi,DigiStarrofficial,2019-05-03 15:08:27,2,103,25,189
253854657,1,Prof_Malhotra,Deepak Malhotra,2011-02-18 11:07:04,16,27,24247,420
768079867,1,CiaranIsOkay,Ciaran Jones,2012-08-20 03:14:43,33435,179,306,214
588109764,1,okparantaobinna,ANONYMOUS,2012-05-23 13:21:41,943,149,77,36
1315683340687638531,1,veazey_c,Cassandra C Veazey,2020-10-12 23:58:56,1270,127,32,77
121492226,1,vaticannews_fr,Vatican News,2010-03-10 01:29:38,4945,74,52801,8873
956092082728456192,1,jlprdeangola,João Lourenço,2018-01-24 17:11:30,14,0,125349,31
952761798817665024,1,EmJay_USA,Em Jay,2018-01-15 12:38:09,5509,147,80,876
18079284,1,RevistaSemana,Revista Semana,2008-12-13 00:25:25,2199,42,5478379,148038
883069589722198018,1,PeteStauber,Pete Stauber,2017-07-07 05:06:11,127,110,7360,1579
763122993308442624,1,OkChocta,A Gar,2016-08-10 05:21:14,10012,144,55,168
606743323,1,757_Tweets,757 Tweets,2012-06-13 07:53:37,1831,17,13357,732
123145972,1,dodgerblues,Dodger Blues,2010-03-15 12:27:40,184,67,5712,120
94381181,1,DavisTefl,SeanR TEFL,2009-12-04 02:10:10,50622,158,86,3051
1855462262,1,SaifsArt,Saif's Art,2013-09-12 05:06:10,3577,1,6289,1061
1855462262,1,SaifsArt,Saif's Art,2013-09-12 05:06:10,3578,1,6289,1061
4785060910,1,atelier_msrp,atelierMSRP,2016-01-12 22:37:28,87,92,120,70
786993759871459328,1,Tink1378J,Tink,2016-10-15 02:15:08,912,49,32,41
1323651624464748552,1,MLakwijk,Mariken Lakwijk,2020-11-03 23:42:03,2,7,2,0
71381313,1,camryngrimes,Camryn Grimes,2009-09-04 06:41:47,5454,58,70066,530
861874213283606529,1,YofiWear,YofiWear,2017-05-09 17:23:20,128,0,3,1
1281973756357939200,1,tashaeatonx,Tasha Eaton,2020-07-11 23:29:04,1903,77,9,5
1021976784328421383,1,cvprincess717,Danielle Hurley,2018-07-25 12:33:47,4,50,6,0
1318791315820318720,1,Bk59288414,Bk,2020-10-21 13:49:00,0,31,0,1
171240938,1,Warringale,Naua Jon,2010-07-27 06:17:28,1860,123,347,1176
1296255313675456519,1,ItaliaPaget,stephanye🪐,2020-08-20 09:18:53,1307,84,91,72
1084149784808689695,1,SchwarzerHund40,Pippilotta,2019-01-13 02:07:06,382589,159,123,6116
1043229887220404224,1,nicocomix,Nico,2018-09-22 04:06:02,1565,148,223,1457
1315355390285144064,1,EmilyGr72595385,Emily Grant,2020-10-12 02:15:49,5,61,0,1
856866429144059904,1,kubamilcarz,Kuba Milcarz,2017-04-25 21:44:11,8577,188,318,200
1000792280490479621,1,Andrea57422696,Andrea,2018-05-28 01:34:08,0,1,1,7
1136477285387603968,1,atcln__,Ashley,2019-06-06 11:37:54,276,24,24,19
4846039489,1,Outlaw3310,Jesse Smith,2016-02-02 03:59:14,662,171,15,65
618425337,1,XavierWulf,Dragon Fang,2012-06-26 02:57:56,34906,101,208302,1254
1114778371,1,srtapulido99,Lady Laura,2013-01-24 00:38:00,129,181,32,52
594813423,1,AlMayadeenNews,قناة الميادين,2012-05-31 00:45:49,629,109,2061439,154719
2513761008,1,andrewcuomo,Andrew Cuomo,2014-05-22 05:53:10,46,184,82352,596
3353383450,1,rochkaborepf,Roch KABORE,2015-07-01 23:42:09,562,162,409024,3636
84447226,1,KaitlinOlson,kaitlin olson,2009-10-23 07:01:26,4511,171,609270,162
4829412688,1,officeofJJR,Jerry John Rawlings,2016-01-20 19:37:50,9,66,41975,217
711916113848770560,1,YemenEmbassy_DC,Yemen Embassy D.C.,2016-03-21 22:03:23,934,4,30865,1433
1131859041603469312,1,ebklegacy,Ernest Bai Koroma,2019-05-24 17:46:39,2534,45,108275,352
14985578,1,Nas_k27,Nasreen,2008-06-03 05:45:32,442997,189,54566,5638
19348944,1,Greensolutions3,Green Solutions,2009-01-23 01:20:18,1208,118,158,58
1164801318742982656,1,SudanPMHamdok,Abdalla Hamdok,2019-08-23 15:28:09,69,0,753749,499
1251590074053115909,1,GeneralDagllo,Mohamed Hamdan Daglo,2020-04-19 03:15:17,14,22,246580,295
66591836,1,cnnarabic,CNN بالعربية,2009-08-18 12:10:21,4789,185,13338729,51655
339936438,1,roco_smith507,Roco_Smith,2011-07-22 06:07:55,608,54,27,8
872255176492683264,1,novia_ramsay,Novia Ramsay,2017-06-07 08:53:34,19836,75,415,597
1301537276749635585,1,PR_Congo,Présidence de la République du Congo - Officiel,2020-09-03 23:07:47,88,36,23431,1293
884455440293269505,1,NikolovScience,"Ned Nikolov, Ph.D.",2017-07-11 00:53:04,11415,103,28867,6467
988517346032672779,1,UnnecRoughness,Unnecessary Roughness,2018-04-24 04:37:55,837,178,141871,13003
148978040,1,BluePhoenixRuns,Dayna Lepin,2010-05-28 11:03:39,1526,136,117,77
1129871005189455873,1,WhollyPuck,WhollyPuck,2019-05-19 06:06:54,3990,100,26,7
974365589631328256,1,1krow1976,Not sure,2018-03-16 03:23:54,13525,87,16,148
231776370,1,princediiego,🄳🄸🄴🄶🄾 🄰🅁🅃🄴🄰🄶🄰,2010-12-29 20:43:55,2571,146,243,415
876657973644455936,1,KhidqteTsogo,city's garden boy,2017-06-19 12:28:43,99,128,26,5
39488770,1,hvgoenka,Harsh Goenka,2009-05-12 20:34:16,198744,99,1813936,5624
18259232,1,seangunn,Sean Gunn,2008-12-20 10:32:58,4007,180,118058,117
1308159862849728512,1,KimOnTheRight,Kim,2020-09-22 05:43:42,7132,151,627,269
1264765387440295936,1,subtoconnorpls,conar,2020-05-25 11:49:09,445,4,174256,757
851975023,1,ShimermanArmin,Armin Shimerman,2012-09-29 08:31:17,3637,116,127817,130
1297921497193906178,1,nonmenefottechi,Non me ne fotte chiú,2020-08-24 23:39:52,4,31,1,2
27767375,1,boakyewaaglover,Boakyewaa Glover,2009-03-31 08:12:07,15262,181,692,106
355989081,1,ANI,ANI,2011-08-16 13:23:41,71,0,8018203,383425
355989081,1,ANI,ANI,2011-08-16 13:23:41,71,0,8018158,383414
715979593090359296,1,LokiJulianus,Just Loki,2016-04-02 03:10:12,45674,198,62079,12686
890084773225484290,1,FreshPr1ncee,Fresh,2017-07-26 13:42:01,7500,61,229,12
1324057499432030210,1,Mia43455466,Mia,2020-11-05 02:34:53,444,63,2,9
1301494025510432769,1,samozwancza143,Agatha,2020-09-03 20:15:48,67,34,9,2
2257232263,1,goneblond,Debbie Stuckless 🫐,2013-12-22 11:41:16,12802,182,165,322
1293586434079764483,1,mydj04,MYDJ04,2020-08-13 00:34:08,2,2,0,1
194680908,1,NikkiGoode89,Nikki Humphreys,2010-09-25 02:49:26,108,161,50,59
23970102,1,BillOReilly,Bill O'Reilly,2009-03-12 23:44:18,393,106,3313723,1138
2797280657,1,jjpassi,Passi,2014-10-01 13:55:24,15,60,9,6
399958730,1,nitarrh,Anita Ginigeme,2011-10-28 17:14:06,216,110,119,18
741389742684545024,1,Aaron_M_Lewis,Aaron Lewis,2016-06-11 06:01:03,1812,193,248,0
977258479038722048,1,michaeljameiso2,michael jameison,2018-03-24 02:59:12,4,2,4,2
59330116,1,BerryTramel,Berry Tramel,2009-07-23 10:14:00,17,47,41933,294
277818299,1,quaylalikes90,Chaquayla Halmon,2011-04-06 10:59:20,88,81,31,80
2317491876,1,JessHopkins08,Jessica Hopkins,2014-01-30 01:12:47,9526,113,49,166
400682647,1,Rulle_Anders,Anders Eriksson,2011-10-29 20:19:28,14,80,86,19
2459644405,1,Jonathan_K_Cook,Jonathan Cook,2014-04-23 20:07:16,9750,74,117358,793
74980737,1,OpIndia_com,OpIndia.com,2009-09-17 18:25:56,63,112,667835,1165
1026420680227741697,1,Zourabichvili_S,Salome Zourabichvili,2018-08-06 18:52:14,941,117,88240,1220
1313905254463877123,1,Acito05928186,YeahISaidThat,2020-10-08 02:13:34,892,95,19,5
1198501566568730625,1,1artie1,Artie,2019-11-24 15:20:24,2411,0,275975,116
1252682171946430464,1,imanifyy,IMANify🦖,2020-04-22 03:34:51,447,25,10,22
275341159,1,bernstein_anna,Anna,2011-04-01 10:50:35,1481,193,260,176
968342100247920640,1,NowNotLater4,Now_Not_Later,2018-02-27 12:28:42,97095,193,133,19
1325214872322207746,1,DorisTa00117941,Doris Taylor,2020-11-08 07:14:08,44,22,1,0
1218110532558970880,1,BadPickin,Bad Pickin,2020-01-17 17:59:32,150,0,10,11
903824715189510144,1,GurbirGrewalNJ,Gurbir S. Grewal,2017-09-02 11:39:39,23,78,8877,45
483238801,1,asgsasgs,Amanda,2012-02-05 03:54:45,5214,64,68,36
582324689,1,paul_previte,PaulP,2012-05-17 09:21:30,95,87,10,23
66106683,1,SimonDixonTwitt,Simon Dixon,2009-08-16 20:22:17,18613,157,131602,6010
1256574476956971008,1,naughty45219454,naughty,2020-05-02 21:21:34,97,43,20,3
215728045,1,Linkiesta,Linkiesta,2010-11-15 03:15:30,8016,167,317944,62782
1324100365625761792,1,AmandaCespede10,Amanda Cespedes,2020-11-05 05:25:18,120,154,34,0
16145763,1,tjholmes,T.J. Holmes,2008-09-06 00:36:39,43,0,141930,1633
1307233258078220288,1,sw4ggydud3xx,Derrek the Gothic Meerkat |Legendary Trophy Hunter,2020-09-19 16:21:15,38,30,2,46
264478824,1,iamdelmancoates,"Delman Coates, Ph.D.",2011-03-12 08:03:38,1208,103,3345,1219
834078524277456897,1,mhdksafa,Mohamad Safa,2017-02-22 00:33:11,20019,37,368639,1817
1245791784841760770,1,NorthBoundGSL,NORTHBOUND GLOBAL SERVICES LTD.,2020-04-03 03:14:55,214,159,45,38
969592840660684800,1,BrennansPan,Brennans Sliced Pan.,2018-03-02 23:18:42,137,136,114,3
913131817,1,Lenin,Lenín Moreno,2012-10-30 03:54:52,146,41,1070625,3354
1254729004310880256,1,MohamMeraj,Mohammad Merajuddin,2020-04-27 19:08:11,1107,119,23,266
1082030991688970240,1,dioselingiron,dioselin,2019-01-07 05:47:46,44447,161,252,87
22829831,1,PiscesLikeJosh,💜🐰PiscesLikeJosh🐰💜,2009-03-05 04:36:59,204,173,851,2634
149812539,1,chrismurphys,chris murphy,2010-05-30 16:35:51,9541,12,21476,3195
1324531426658758663,1,thetrol49632319,the troll,2020-11-06 09:58:05,3,27,0,0
1204509594267074561,1,MAKadhimi,Mustafa Al-Kadhimi مصطفى الكاظمي,2019-12-11 05:14:56,4,0,1511697,69
775838082356613120,1,sandygarner1223,Sandy Garner,2016-09-14 07:26:28,48482,136,149,49
556151596,1,LKrauss1,Lawrence M. Krauss,2012-04-18 01:42:33,9051,195,492264,1527
1003507623214370816,1,SergioCosta_Gen,Sergio Costa,2018-06-04 13:23:56,469,142,28178,471
2799515463,1,FEGnassingbe,Faure Essozimna GNASSINGBÉ,2014-10-02 15:57:05,464,131,231657,1105
1247346587895988224,1,PCojac,PiercedCojac,2020-04-07 10:13:05,4341,82,33,8
24405628,1,sweetkomal,Komal,2009-03-15 02:13:15,10493,124,1373,1322
1324249164339941377,1,Feline67559560,Feline,2020-11-05 15:16:45,159,44,6,2
67557000,1,RedEaredRabbit,RedEaredRabbit,2009-08-21 16:01:55,380,173,3683,1059
1315481666,1,PetroDivisa,Petro Divisa,2013-03-30 08:26:43,22623,67,164673,13328
3310237142,1,voice4Bdi,QueenInalys,2015-08-09 12:46:34,144,36,10,31
17393219,1,Dereklowe,Derek Lowe,2008-11-15 03:01:39,50,81,53446,489
1650706502,1,PeggyBarmore,Peggy Barmore,2013-08-07 00:27:16,326,169,132,7
3148361078,1,RepMikeLang,Mike Lang,2015-04-11 00:14:51,1727,181,2603,217
158217857,1,giressbaggothy,MémoireRDC🇨🇩,2010-06-22 10:52:15,135416,99,77516,13164
1259990120897241088,1,quick_burner,QuickBurnerAC,2020-05-12 07:33:53,115,18,6,16
815538450,1,Troy_IRL,Troy Esquivel,2012-09-11 00:20:43,21266,42,1427,3893
49384084,1,MahyarTousi,Mahyar Tousi,2009-06-22 02:19:09,5044,117,193335,7412
49384084,1,MahyarTousi,Mahyar Tousi,2009-06-22 02:19:09,5044,117,193334,7412
1081222837459996672,1,RepKatiePorter,Rep. Katie Porter,2019-01-05 00:16:27,185,97,1279920,1150
3590856733,1,katpic57,Kat Denise ☮️,2015-09-17 13:59:42,286960,131,2228,14902
166629825,1,Citadel1842,The Citadel,2010-07-15 00:43:51,4058,191,14885,1885
17544399,1,JamesARay,James Arthur Ray,2008-11-22 04:05:28,14282,75,91816,5813
1189388681867489280,1,fan4940,SoundersFan4940,2019-10-30 11:49:02,19602,184,121,581
705126546009255936,1,SpacekruDefense,Erin 💗MIKE/ELEVEN/MILEVEN DEFENDER💗,2016-03-03 04:24:03,15397,36,108,801
1208820638799974400,1,CultureShockted,Salt of the Earth,2019-12-23 02:45:01,332,45,1,29
1287201137825914880,1,hunterfor2040,hunter cuevas,2020-07-26 09:40:55,2386,179,11,11
1027051354186035201,1,DJCastr62087451,DJ Castro,2018-08-08 12:38:19,267,18,8,10
1251805874441670661,1,RatiRenpi,Renpi Rati,2020-04-19 17:32:45,401,32,7,32
14385076,1,ABQJournal,Albuquerque Journal,2008-04-14 21:40:17,22,78,103081,39632
1321200085053677569,1,DonRankin20,Don Rankin,2020-10-28 05:20:37,12,8,0,0
1316889050675032064,1,mattskidm,Matt’s Sh*tposts,2020-10-16 07:50:07,376,24,276,12
1025754206261706753,1,expatwholunches,ExpatLadyWhoLunches,2018-08-04 22:43:55,29,59,19,4
1325234139986006016,1,real_rembrandt,Real Rembrandt,2020-11-08 08:30:35,14,8,0,3
330195501,1,ZAYSTACKZ215,ZAY$TACKZ,2011-07-06 15:45:01,4275,61,1440,5662
774375415460790273,1,Don_Patriota1,P A T R I O T A 🇨🇴,2016-09-10 06:34:21,163957,25,24083,3946
980994579448188929,1,FrostNNYC,Margaret Campbell,2018-04-03 10:25:08,1061,69,11,5
1227306255657709570,1,LauraAlvarezJC,Laura Alvarez,2020-02-12 03:02:54,2296,86,34282,101
981274167260729345,1,90sWWE,90s WWE,2018-04-04 04:56:07,562,94,550659,1439
1164357547211612160,1,ECaliberSeven,Ethan C7,2019-08-22 10:04:20,29290,71,9305,1935
2854727706,1,Willie700WLW,Bill Cunningham,2014-10-14 04:34:52,130,2,26365,131
40256008,1,EmisorasUnidas,Emisoras Unidas,2009-05-15 22:55:55,4853,94,1537849,370802
44164531,1,JavierOlivares,Javier Olivares A,2009-06-03 01:40:30,4976,69,87882,2740
44164531,1,JavierOlivares,Javier Olivares A,2009-06-03 01:40:30,4976,69,87879,2740
614347188,1,Lin_Mijn_Heldin,🐹🦋YoLinda🦋🐹,2012-06-21 20:16:50,15164,156,238,1760
1019210736348823552,1,AltafHussain_90,Altaf Hussain,2018-07-17 21:22:30,45,2,87096,953
1246442872489922563,1,ThomasF46895220,Thomas Fredrickson,2020-04-04 22:22:01,4054,58,45,207
759692754985242625,1,kumparan,kumparan,2016-07-31 18:10:42,954,3,1057150,87901
194238131,1,TahirSimsek,Tahir Şimşek,2010-09-24 03:16:22,6332,48,174248,46045
1154576912255279104,1,iamher_02,🐐♈️💦,2019-07-26 10:19:21,430,51,15,7
33750798,1,ScottWalker,Scott Walker,2009-04-21 09:15:16,2457,180,277540,10005
33750798,1,ScottWalker,Scott Walker,2009-04-21 09:15:16,2457,180,277531,10004
33750798,1,ScottWalker,Scott Walker,2009-04-21 09:15:16,2457,180,277547,10009
2646201022,1,minority981,Ibrahim Abdul-Malik,2014-06-27 14:44:30,71,78,27,4
17292272,1,realdonmorton,Donald Morton (The Character Coach),2008-11-11 02:56:43,1839,134,2144,336
953120601064988672,1,grownlol,grown,2018-01-16 12:23:54,1149,186,85,369
345231050,1,Dogu_Perincek,Doğu Perinçek,2011-07-30 15:35:55,517,70,219458,1362
258907071,1,kevinobriensj,"Kevin O'Brien, S.J.",2011-03-01 03:25:30,210,197,3767,378
1316773796032901122,1,JacobTa63527620,Jacob Taylor,2020-10-16 00:11:59,258,139,6,3
2265102608,1,MichaelStuerzi,MichaelStürzenberger,2013-12-28 08:23:49,106,137,9092,260
1279429216015011841,1,neru_and_staff,長濱ねる&STAFF,2020-07-04 22:58:08,3582,20,350678,1145
24619328,1,DKElections,Daily Kos Elections,2009-03-16 08:47:48,105,143,54093,5281
2280782713,1,bic_ce,Bill Cecil,2014-01-07 23:39:45,23102,166,34,10
1234873215069061122,1,Spelman_Econ,Spelman Economics,2020-03-04 00:09:33,270,100,305,27
1234534132950147074,1,uni777444,uni777444,2020-03-03 01:41:00,1157,127,113,141
831541283793534976,1,WDust00,W. Dust,2017-02-15 00:31:06,19345,195,179,599
1120055925241413632,1,Watchman61088,Chad Thomas,2019-04-22 04:05:16,5406,65,26089,1674
260454712,1,DumpDonDrumpf,Zack,2011-03-04 06:37:55,12365,51,65,203
872388097,1,elmarcarelse,Elmar,2012-10-11 03:35:38,23,59,32,16
